2022/7/30 0:1:8,0.00,0.00,23.39,794.00,20.67,54.76,302.44,117,0.00,0.00,0.00,4306
2022/7/30 0:2:58,0.00,0.00,23.29,794.00,20.68,54.90,310.22,119,0.00,0.00,0.00,4365
2022/7/30 0:4:49,0.00,0.00,23.31,794.00,20.69,54.84,308.95,119,0.00,0.00,0.00,4424
2022/7/30 0:6:39,0.00,0.00,23.36,794.00,20.70,54.63,296.15,115,0.00,0.00,0.00,4483
2022/7/30 0:8:30,0.00,0.00,23.35,794.00,20.70,54.26,313.46,120,0.00,0.00,0.00,4542
2022/7/30 0:10:20,0.00,0.00,23.31,794.00,20.69,54.99,298.76,116,0.00,0.00,0.00,4601
2022/7/30 0:12:11,0.00,0.00,23.28,794.00,20.67,54.10,331.03,125,0.00,0.00,0.00,4660
2022/7/30 0:14:1,0.00,0.00,23.32,794.00,20.66,54.00,318.19,120,0.00,0.00,0.00,4719
2022/7/30 0:15:52,0.00,0.00,23.32,794.00,20.64,53.93,183.88,81,0.00,0.00,0.00,4778
2022/7/30 0:17:42,0.00,0.00,23.30,794.00,20.61,53.79,266.53,107,0.00,0.00,0.00,4837
2022/7/30 0:19:32,0.00,0.00,23.25,794.00,20.58,53.72,333.85,126,0.00,0.00,0.00,4896
