2022/10/1 0:0:26,0.00,0.00,21.00,794.03,19.92,69.20,122.32,123,0.00,0.00,0.00,601784
2022/10/1 0:1:27,0.00,0.00,21.00,794.00,19.93,69.11,139.40,130,0.00,0.00,0.00,661968
2022/10/1 0:2:27,0.00,0.00,21.00,794.00,19.93,69.07,128.96,124,0.00,0.00,0.00,722199
2022/10/1 0:3:27,0.00,0.00,21.00,794.03,19.93,69.06,125.07,121,0.00,0.00,0.00,782384
2022/10/1 0:4:28,0.00,0.00,21.00,794.00,19.92,69.17,116.95,116,0.00,0.00,0.00,842568
2022/10/1 0:5:28,0.00,0.00,21.00,794.00,19.92,69.10,113.21,114,0.00,0.00,0.00,902753
2022/10/1 0:6:28,0.00,0.00,21.00,794.00,19.91,69.00,116.67,115,0.00,0.00,0.00,963050
2022/10/1 0:7:29,0.00,0.00,21.00,794.00,18.78,69.18,122.28,118,0.00,0.00,0.00,1023235
2022/10/1 0:8:29,0.00,0.00,21.00,794.00,19.85,69.36,119.24,117,0.00,0.00,0.00,1083467
2022/10/1 0:9:29,0.00,0.00,21.00,794.00,19.77,69.52,121.64,119,0.00,0.00,0.00,1143659
2022/10/1 0:10:30,0.00,0.00,21.00,794.06,19.68,69.86,125.82,120,0.00,0.00,0.00,1203847
2022/10/1 0:11:30,0.00,0.00,21.00,794.09,19.61,69.96,110.18,112,0.00,0.00,0.00,1264033
2022/10/1 0:12:30,0.00,0.00,21.00,794.00,19.54,70.15,107.88,110,0.00,0.00,0.00,1324220
